inchikey,standard_type,std_smiles,molecule_chembl_id,pchembl_median,pchembl_min,pchembl_max,pchembl_std,n_measurements,assay_types,year_min,year_max,scaffold,split
VULWTIVIQWVISE-ZDUSSCGKSA-N,IC50,Cc1ccc([C@@H](O)Cc2noc(Cn3cnc4sc(C(N)=O)c(C)c4c3=O)n2)cc1,CHEMBL5901314,7.7,7.7,7.7,,1,B,2021,2021,O=c1c2ccsc2ncn1Cc1nc(CCc2ccccc2)no1,train
VUNVEPXLRREAJZ-QFIPXVFZSA-N,IC50,CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)cn(-c2ccc(Cl)cc2)c1=O,CHEMBL5862146,7.07,7.07,7.07,,1,B,2020,2020,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,train
VURKFVAAAJRATF-QHCPKHFHSA-N,IC50,CC(C)n1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cc(-c2ccc(C(F)(F)F)cn2)c1=O,CHEMBL6050040,7.09,7.09,7.09,,1,B,2020,2020,O=C(NCc1c[nH]c(=O)c(-c2ccccn2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,train
VUXIUBYPGSGYOG-NSHDSACASA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2csc(-c3ccc(Cl)c(Cl)c3)n2)n(C)c1=O,CHEMBL5826617,8.7,8.7,8.7,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2ccccc2)n1,train
VVCPLJSSXGMPAM-JTQLQIEISA-N,IC50,Cc1cc(-c2nc(NC(=O)[C@H](C)n3cnc4c3c(=O)n(CC(F)(F)F)c(=O)n4C)cs2)cnc1C(F)(F)F,CHEMBL5743353,6.66,6.66,6.66,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,train
VVHXXMHMQYUMOB-CSKARUKUSA-N,IC50,C/C(=C\C(C)c1ccccc1)CO,CHEMBL5594755,4.49,4.49,4.49,,1,B,2024,2024,c1ccccc1,train
VXOZSZSKUPUEEM-DEOSSOPVSA-N,IC50,CC(C)n1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cc(-c2ccc(C(F)(F)F)cc2)c1=O,CHEMBL5942986,8.05,8.05,8.05,,1,B,2020,2020,O=C(NCc1c[nH]c(=O)c(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,train
VXQNLHFXPSARMB-UHFFFAOYSA-N,IC50,Cc1nc(Cn2c(=O)c3c(ncn3CC(=O)Nc3cccc(-c4cnc(C(F)(F)F)c(C)c4)n3)n(C)c2=O)no1,CHEMBL6013316,7.6,7.6,7.6,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,train
VXQZDEWJIDRLFT-FHERZECASA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2ccnc(-c3cnc(N4CC5CC5C4)nc3)n2)n(C)c1=O,CHEMBL5750088,7.7,7.7,7.7,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,train
VYLZSBLGYLCVCW-UHFFFAOYSA-N,IC50,CC(C)(C(=O)NCC(Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C(F)(F)F,CHEMBL4212575,7.04,7.04,7.04,,1,B,2016,2016,c1ccc(CCN2CCCCC2)cc1,train
VZODASFOEMYPIW-ZLPCBKJTSA-N,IC50,CCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3ccc(N4CC5CC5C4)nc3)n2)n(C)c1=O,CHEMBL5824623,8.4,8.4,8.4,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,train
VZQJQNIXPKBELC-UHFFFAOYSA-N,IC50,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cc(F)c(C(F)(F)F)c(F)c4)cs3)cccc2n(C)c1=O,CHEMBL3947368,8.27,8.27,8.27,,1,B,2015,2015,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
WANOURMQWPDLQC-CZIWCDLHSA-N,IC50,Cc1cc(C#N)nc2ncn(Cc3nn([C@H]4C[C@H](c5ccc(Cl)cc5)C4)c(=O)o3)c(=O)c12,CHEMBL5821016,8.31,8.31,8.31,,1,B,2021,2021,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,train
WAPBFSGWBDTJBA-DEOSSOPVSA-N,IC50,CC(C)n1cc(-c2ccc(C(F)(F)F)cc2)cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)c1=O,CHEMBL5748772,7.31,7.31,7.31,,1,B,2020,2020,O=C(NCc1cc(-c2ccccc2)c[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,train
WAQZJHCNMYVEFU-SHTZXODSSA-N,IC50,Cc1ccnc2ncn(Cc3nc([C@H]4C[C@H](c5cccc(Cl)c5)C4)no3)c(=O)c12,CHEMBL5826450,7.91,7.91,7.91,,1,B,2020,2020,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,train
WAYMWUNFXOUAAZ-NFOMZHRRSA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2csc(-c3cnc(N4CC5CC5C4)nc3)n2)n(C)c1=O,CHEMBL5865537,8.7,8.7,8.7,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,train
WAZNEQRWKNTWPH-KEKNWZKVSA-N,IC50,CC(C)N1C(=O)C(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cnccc3o2)=CC(c2ccc(C(F)(F)F)cc2)C1=O,CHEMBL5885149,7.03,7.03,7.03,,1,B,2020,2020,O=C1NC(=O)C(c2ccccc2)C=C1CNC(=O)C1CCCN1S(=O)(=O)c1cc2cnccc2o1,test
WBVIPJUKXQYVQJ-CHBKHGQFSA-N,IC50,CCC(=N\O)/C(C)=C/c1ccccc1F,CHEMBL3697703,5.34,5.34,5.34,,1,B,2015,2015,c1ccccc1,train
WDDRIHJTMRONAI-UHFFFAOYSA-N,IC50,CC(=O)CCn1c(=O)c2c(ncn2CC(=O)Nc2cccc(-c3cnc(C)c(C(F)(F)F)c3)n2)n(C)c1=O,CHEMBL5977983,6.54,6.54,6.54,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cccnc2)n1,train
WDMXXUBLSSBLHB-XLIONFOSSA-N,IC50,COc1nn(-c2ccc(C(F)(F)F)cc2)cc1CNC(=O)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cccc(F)c1,CHEMBL5870252,7.64,7.64,7.64,,1,B,2022,2022,O=C(NCc1cnn(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,train
WEALJYMFDYMJHE-SMDDNHRTSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccccc5Cl)C4)no3)c(=O)c21,CHEMBL5905634,6.635,6.47,6.8,0.2333452377915607,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,train
WEDVMUWMFDQGFT-UHFFFAOYSA-N,IC50,CCc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL3298924,7.3,7.3,7.3,,1,B,2014,2014,c1ccc(-c2ccc3[nH]ncc3c2)cc1,train
WEFIFVXGXRGPEV-RUYXUALKSA-N,IC50,Cn1cc(-c2cc(Cl)cc(N3C[C@@H]4[C@H](C3)[C@H]4c3noc(Cn4cnc5ncn(C)c5c4=O)n3)c2)cn1,CHEMBL5749499,7.395,7.15,7.64,0.3464823227814081,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5cn[nH]c5)c4)CC32)no1,val
WEUURVDRAOHVLV-UHFFFAOYSA-N,IC50,Cc1cccc2c(=O)n(CC(=O)NCCc3ccc(OC(F)F)cc3)cnc12,CHEMBL3787204,5.68,5.2,6.16,0.6788225099390853,2,B,2016,2016,O=C(Cn1cnc2ccccc2c1=O)NCCc1ccccc1,train
WFRBOQVBZZCYFX-AWEZNQCLSA-N,IC50,Cc1ncc(-c2cccc(NC(=O)[C@H](C)n3cnc4c3c(=O)n(Cc3ccon3)c(=O)n4C)n2)cc1C(F)(F)F,CHEMBL5912061,8.52,8.52,8.52,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,train
WHCSBGLJMIAOLK-UHFFFAOYSA-N,IC50,Fc1ccc(Oc2nccc3ccoc23)c(F)c1,CHEMBL3298761,5.96,5.96,5.96,,1,B,2014,2014,c1ccc(Oc2nccc3ccoc23)cc1,test
WHEWGFMWWBERPN-LBPRGKRZSA-N,IC50,Cc1oc2ncn(Cc3nnn(C[C@H](O)c4cc5ccc(F)cc5s4)n3)c(=O)c2c1C(N)=O,CHEMBL5176405,8.0,8.0,8.0,0.0,2,B,2022,2023,O=c1c2ccoc2ncn1Cc1nnn(CCc2cc3ccccc3s2)n1,train
WHIUHQPWEZUUHM-UHFFFAOYSA-N,IC50,Cn1cnc2ncn(Cc3nn(CCc4ccc5ccc(C#N)cc5c4)c(=O)o3)c(=O)c21,CHEMBL6013187,6.92,6.92,6.92,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccc3ccccc3c2)c(=O)o1,train
WHMQPBBEQUUJIS-UXHICEINSA-N,IC50,COc1nn(-c2ccc(C(F)(F)F)cc2)cc1CC(=O)N[C@@H]1CC[C@@H]1S(=O)(=O)c1ccc(F)cc1,CHEMBL5753999,8.28,8.28,8.28,0.0,2,B,2020,2020,O=C(Cc1cnn(-c2ccccc2)c1)NC1CCC1S(=O)(=O)c1ccccc1,train
WHNBDATYZDNLNU-UZLBHIALSA-N,IC50,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cncc(F)c1,CHEMBL6033433,6.64,6.64,6.64,,1,B,2022,2022,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1cccnc1,test
WHRUWUNTYKZUED-QRWLVFNGSA-N,IC50,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)c(Cl)cn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5925385,7.48,7.48,7.48,,1,B,2022,2022,O=C(NCc1cc(-c2cccnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,train
WJDFEEOHLQQEHJ-MNZLEMJZSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc(-c7cnco7)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL5794096,7.105,6.79,7.42,0.4454772721475245,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc(-c5cnco5)cc4)CC32)no1,test
WJPADCWRQZUXDF-JEYLPNPQSA-N,IC50,CCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3cnc(N4CC5C(C4)C5(F)F)cn3)n2)n(C)c1=O,CHEMBL5743519,8.22,8.22,8.22,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)cn2)n1,train
WJZDKUCGKVPPTC-ZDUSSCGKSA-N,IC50,Cc1cc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cncc(-c4ccc(C(F)(F)F)nc4)n3)n(C)c2=O)no1,CHEMBL6037704,7.77,7.77,7.77,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,train
WJZXCEKQIHMNMF-QAQDUYKDSA-N,IC50,Cc1ccnc2ncn(Cc3nn([C@H]4C[C@H](c5ccc(C#N)cc5)C4)c(=O)o3)c(=O)c12,CHEMBL5788874,8.59,8.59,8.59,,1,B,2021,2021,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,train
WKEBOVLUILWQBJ-JEYLPNPQSA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2ccnc(-c3cnc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL6013956,8.1,8.1,8.1,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,train
WKEGRPVOXGQXBX-UHFFFAOYSA-N,IC50,O=c1c2[nH]cnc2ncn1Cc1nc(CCc2ccc(Cl)cc2)no1,CHEMBL5427438,7.33,7.33,7.33,,1,B,2023,2023,O=c1c2[nH]cnc2ncn1Cc1nc(CCc2ccccc2)no1,train
WKUPALPZCCQPCO-GXTWGEPZSA-N,IC50,Cc1nc2nc(Cl)n(C)c2c(=O)n1Cc1nc([C@@H]2CO[C@@H](c3ccc(Cl)cc3)C2)no1,CHEMBL6016654,7.54,7.42,7.66,0.1697056274847715,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,train
WLECDKWIOLJXDF-UHFFFAOYSA-N,IC50,Cc1nc(Cn2c(=O)c3c(ncn3CC(=O)Nc3csc(-c4cnc(C)c(C(F)(F)F)c4)n3)n(C)c2=O)no1,CHEMBL5846019,8.4,8.4,8.4,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncon3)c(=O)c21)Nc1csc(-c2cccnc2)n1,train
WLIICQUGYWLQHL-MISXGVKJSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6cnco6)C[C@H]54)no3)c(=O)c21,CHEMBL5909172,7.87,7.78,7.96,0.1272792206135783,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4cnco4)CC32)no1,test
WLLMEIDDRLNDDG-UHFFFAOYSA-N,IC50,CC1(C(=O)NCc2cn(-c3ccc(C(F)(F)F)nc3)nc2Cl)CCCC1S(=O)(=O)c1ccc(F)cc1,CHEMBL6057116,7.24,7.05,7.41,0.2022374841615668,4,B,2020,2020,O=C(NCc1cnn(-c2cccnc2)c1)C1CCCC1S(=O)(=O)c1ccccc1,train
WMBOCUXXNSOQHM-FLIBITNWSA-N,IC50,CCC/C=C1\OC(=O)c2ccccc21,CHEMBL249592,4.64,4.64,4.64,,1,B,2013,2013,C=C1OC(=O)c2ccccc21,test
WMCARGAXENGYJD-QMMMGPOBSA-N,IC50,CC#CCn1c(=O)c2c(ncn2[C@@H](C)C(N)=O)n(C)c1=O,CHEMBL5864934,7.96,7.92,8.0,0.0565685424949238,2,B,2019,2019,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,train
WMQGYUJRYHBKTK-OOHWJJMZSA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cccc(-c3cnc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL5859038,8.4,8.4,8.4,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,train
WNGOEYHEIHEHSY-NSHDSACASA-N,IC50,Cc1cc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cccc(-c4noc(C(F)(F)F)n4)n3)n(C)c2=O)no1,CHEMBL6013560,7.07,7.07,7.07,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2ncon2)n1,test
WNIFMMBGRDWVSC-UHFFFAOYSA-N,IC50,CC(C)N(CC(=O)NCC1CN(c2ccc(C(F)(F)F)cn2)CCO1)S(=O)(=O)c1ccc(F)cc1,CHEMBL3930699,6.42,6.42,6.42,,1,B,2016,2016,O=C(CNS(=O)(=O)c1ccccc1)NCC1CN(c2ccccn2)CCO1,test
WOIUQWYXFIXJME-GXTWGEPZSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c2c1=O,CHEMBL6030491,7.82,7.72,7.92,0.1414213562373093,2,B,2020,2020,O=c1[nH]cnc2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c12,train
WOKJMDDDXREZDG-ZDUSSCGKSA-N,IC50,CNC(=O)c1sc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)cc4)n3)c(=O)c2c1C,CHEMBL5919578,7.7,7.7,7.7,,1,B,2023,2023,O=c1c2ccsc2ncn1Cc1nnn(CCc2ccccc2)n1,train
WPNNDKHQYVORDG-UHFFFAOYSA-N,IC50,Clc1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL3298235,5.91,5.91,5.91,,1,B,2014,2014,c1ccc(-c2ccc3[nH]ncc3c2)cc1,train
WPTBYMVYHGHIDZ-CTYIDZIISA-N,IC50,Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](Oc5cccc(C#N)c5)C4)c(=O)o3)c(=O)c21,CHEMBL5751371,7.34,7.34,7.34,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(Oc3ccccc3)C2)c(=O)o1,train
WPTCSNGQXKAVFR-UHFFFAOYSA-N,IC50,CC(C)Nc1c(-c2cccc(Cl)c2)nc2ccc(Br)cn12,CHEMBL3948176,6.88,6.88,6.88,,1,B,2016,2016,c1ccc(-c2cn3ccccc3n2)cc1,train
WPWRLCNFHLWQGC-UHFFFAOYSA-N,IC50,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)cc4F)cs3)cccc2n(C)c1=O,CHEMBL3939180,7.32,7.32,7.32,,1,B,2015,2015,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
WQGVDODKSWKQSI-WMLDXEAASA-N,IC50,O=c1c2cccc(=O)n2ccn1Cc1nc([C@@H]2CO[C@@H](c3ccc(F)cc3)C2)no1,CHEMBL6028792,7.92,7.92,7.92,,1,B,2020,2020,O=c1c2cccc(=O)n2ccn1Cc1nc(C2COC(c3ccccc3)C2)no1,train
WRDLKTQRPOZITC-QWPOMPHKSA-N,IC50,CCC(=N\O)/C(C)=C/c1ccc(F)c(F)c1,CHEMBL3697714,6.24,6.24,6.24,,1,B,2015,2015,c1ccccc1,train
WRJCSDBKLNHRAA-UKRRQHHQSA-N,IC50,Cn1cnc2ncn(Cc3nn([C@@H]4CC[C@@H](c5ccc(F)cc5)C4)c(=O)o3)c(=O)c21,CHEMBL5907744,8.08,8.08,8.08,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(C2CCC(c3ccccc3)C2)c(=O)o1,train
WRZHLIPHQKQFBS-LBPRGKRZSA-N,IC50,Cc1c(C(N)=O)oc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)cc4)n3)c(=O)c12,CHEMBL6015636,7.64,7.64,7.64,,1,B,2023,2023,O=c1c2ccoc2ncn1Cc1nnn(CCc2ccccc2)n1,train
WSCIGUKLFPKXFX-UHFFFAOYSA-N,IC50,Cn1cnc2ncn(Cc3nn(CCc4ccc(C(F)F)cc4)c(=O)o3)c(=O)c21,CHEMBL5748156,6.29,6.29,6.29,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,train
WSJBTMAJFBDGCQ-HALDLXJZSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc7sncc7c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6048418,8.21,7.74,8.68,0.6646803743153537,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5sncc5c4)CC32)no1,test
WSJNOMFLZGTWKZ-UHFFFAOYSA-N,IC50,O=C(NCC(Cc1ccccc1)N1CCC(O)(C(F)(F)F)C1)C1(c2ccc(F)cc2)CCC1,CHEMBL4217137,6.51,6.51,6.51,,1,B,2016,2016,O=C(NCC(Cc1ccccc1)N1CCCC1)C1(c2ccccc2)CCC1,test
WSKZYWSLEMVSGM-GXTWGEPZSA-N,IC50,Cc1nc2[nH]c(=O)n(C)c2c(=O)n1Cc1nc([C@@H]2CO[C@@H](c3ccc(Cl)cc3)C2)no1,CHEMBL6035579,7.27,7.07,7.47,0.2828427124746189,2,B,2020,2020,O=c1[nH]c2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c(=O)c2[nH]1,val
WTGZNWPLWZWQKH-GOEBONIOSA-N,IC50,Cc1cnn2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc6cn[nH]c6c5)C4)no3)c(=O)c12,CHEMBL6061994,7.914999999999999,7.71,8.12,0.2899137802864843,2,B,2020,2020,O=c1c2ccnn2ncn1Cc1nc(C2COC(c3ccc4cn[nH]c4c3)C2)no1,train
WTULWADTNMDTBI-LAQFHYBYSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc(C#N)cc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6064613,7.439999999999999,7.24,7.64,0.2828427124746189,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,train
WVCGIOBBHJGFNT-AEFFLSMTSA-N,IC50,Cc1cc(S(=O)(=O)N2CC[C@@H](F)[C@@H]2c2ccc(F)cc2)cc(C)c1F,CHEMBL3754638,7.7,7.7,7.7,,1,B,2016,2016,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,train
WVKCCUFMMHZVRZ-QFIPXVFZSA-N,IC50,CC(C)n1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cc(-c2ccc(C(F)(F)F)nc2)c1=O,CHEMBL5979562,7.35,7.35,7.35,,1,B,2020,2020,O=C(NCc1c[nH]c(=O)c(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,train
WVPZXHRZPLFNOG-GCJKJVERSA-N,IC50,O=C(NCc1ccnc(-c2ccc(OC(F)F)cc2)c1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5908217,7.07,7.07,7.07,,1,B,2022,2022,O=C(NCc1ccnc(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,train
WVSRIYBLNXSMHQ-UHFFFAOYSA-N,IC50,O=C(NCC(Cc1ccc(F)cc1)N1C2CCC1CC(O)(C(F)(F)F)C2)C1(c2ccc(F)cc2)CCCC1,CHEMBL4204223,6.08,6.08,6.08,,1,B,2016,2016,O=C(NCC(Cc1ccccc1)N1C2CCCC1CC2)C1(c2ccccc2)CCCC1,test
WWMLUCZLWNRNST-UHFFFAOYSA-N,IC50,O=C(CCc1ccccc1)CC(O)Cc1ccccc1,CHEMBL487732,5.35,5.35,5.35,,1,B,2023,2023,O=C(CCCc1ccccc1)CCc1ccccc1,val
WWXUELOIDKMRSB-HSQYWUDLSA-N,IC50,N#Cc1ccc(-c2cnc(C(F)(F)F)nc2)cc1CNC(=O)[C@@H]1[C@H]2C[C@H]2CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5944951,8.1,8.1,8.1,,1,B,2022,2022,O=C(NCc1cccc(-c2cncnc2)c1)C1C2CC2CN1S(=O)(=O)c1ccccc1,train
WXHSFVIZINIMIS-LAQFHYBYSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc7ncoc7c6)C[C@@H]54)no3)c(=O)c21,CHEMBL5903390,7.484999999999999,7.42,7.55,0.0919238815542514,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5ncoc5c4)CC32)no1,test
WXUGHBCPMLOGEV-WCQYABFASA-N,IC50,Cn1c(=O)[nH]c2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c21,CHEMBL6039453,7.675,7.39,7.96,0.4030508652763322,2,B,2020,2020,O=c1[nH]c2ncn(Cc3nc(C4COC(c5ccccc5)C4)no3)c(=O)c2[nH]1,val
WYUJVHUKAKUWIA-ZDUSSCGKSA-N,IC50,CNC(=O)c1sc2ncn(Cc3nc(C[C@H](O)c4ccc(F)c(F)c4)no3)c(=O)c2c1C,CHEMBL5774582,7.48,7.48,7.48,,1,B,2021,2021,O=c1c2ccsc2ncn1Cc1nc(CCc2ccccc2)no1,train
WYUPYGSKFFBOSP-UHFFFAOYSA-N,IC50,Cc1cc(Cn2c(=O)c3c(ncn3CC(=O)Nc3ccc4ccccc4n3)n(C)c2=O)no1,CHEMBL5820776,6.39,6.39,6.39,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1ccc2ccccc2n1,test
WYXGQTJNYMMMLO-YJYMSZOUSA-N,IC50,C[C@@H]1C[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,CHEMBL6013772,6.48,6.48,6.48,,1,B,2022,2022,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCN1S(=O)(=O)c1ccccc1,train
WZFVQGWXJBTVEA-UHFFFAOYSA-N,IC50,Cc1oc2c(c1CC(=O)Nc1nc(-c3cc(F)c(C(F)(F)F)c(F)c3)cs1)c(=O)n(C)c(=O)n2C,CHEMBL3899453,8.38,8.38,8.38,,1,B,2015,2015,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
WZQMWEAVTLSMOF-HBYGRHMLSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(Cl)c6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6005266,8.015,7.67,8.36,0.4879036790187168,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,train
WZRMLPCUQNQCPB-LBPRGKRZSA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2csc(-c3cnc(C(F)(F)F)c(C)c3)n2)n(C)c1=O,CHEMBL5919639,8.3,8.3,8.3,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,train
WZUBEZISDJUWBT-UHFFFAOYSA-N,IC50,CC(C)Nc1c(-c2cccc(Cl)c2)nc2ccc(C(F)(F)F)cn12,CHEMBL3968657,6.84,6.84,6.84,,1,B,2016,2016,c1ccc(-c2cn3ccccc3n2)cc1,train
